,audienceRating,Genre,criticRating,timeMin,Year
3125,6.3,Action,45,92,2012
3126,6.7,Action,61,135,2012
3127,6.1,Action,57,127,2012
3128,7.2,Comedy,66,112,2012
3129,7.4,Drama,95,157,2012
3130,6.4,Comedy,58,83,2012
3131,6.6,Action,51,132,2012
3132,7.1,Action,59,95,2012
3133,7.1,Sci,69,84,2012
3134,6.3,Action,43,118,2012
3135,6.2,Comedy,55,113,2012
3136,5.8,Action,41,131,2012
3137,7.4,Biography,86,150,2012
3138,7.3,Crime,68,140,2012
3139,8.3,Drama,77,115,2012
3140,7.2,Comedy,66,110,2012
3141,7.3,Crime,58,116,2012
3142,5.5,Adventure,52,115,2012
3143,7.7,Action,68,109,2012
3144,7.1,Animation,47,91,2012
3145,6.7,Comedy,49,113,2012
3146,6.8,Horror,53,110,2012
3147,6.8,Action,52,115,2012
3148,6.7,Comedy,48,88,2012
3149,5.8,Action,37,99,2012
3150,7.6,Drama,73,114,2012
3151,6.8,Drama,43,104,2012
3152,6.6,Animation,49,88,2012
3153,6.3,Action,31,103,2012
3154,6.4,Drama,62,95,2012
3155,7.4,Drama,76,130,2012
3156,5.9,Action,42,105,2012
3157,7.3,Animation,57,97,2012
3158,6.9,Animation,60,93,2012
3159,6.6,Action,40,102,2012
3160,6.4,Action,39,88,2012
3161,6.2,Crime,64,97,2012
3162,5.4,Action,39,95,2012
3163,7.1,Drama,86,138,2012
3164,5.3,Crime,63,94,2012
3165,6.1,Comedy,72,110,2012
3166,6.1,Comedy,50,85,2012
3167,6.2,Comedy,59,134,2012
3168,5.7,Action,36,102,2012
3169,6.5,Crime,59,131,2012
3170,7.0,Comedy,72,86,2012
3171,6.5,Action,51,109,2012
3172,6.5,Action,66,91,2012
3173,6.7,Adventure,59,101,2012
3174,6.5,Action,55,94,2012
3175,6.5,Drama,39,101,2012
3176,6.1,Action,48,95,2012
3177,7.2,Comedy,67,104,2012
3178,6.4,Animation,46,86,2012
3179,6.2,Comedy,62,124,2012
3180,7.0,Animation,74,87,2012
3181,7.0,Animation,72,92,2012
3182,6.4,Action,40,105,2012
3183,7.9,Drama,94,125,2012
3184,6.6,Drama,63,129,2012
3185,6.4,Crime,44,110,2012
3186,5.6,Comedy,31,116,2012
3187,5.6,Adventure,46,106,2012
3188,5.8,Action,41,94,2012
3189,6.3,Comedy,54,112,2012
3190,7.3,Adventure,86,93,2012
3191,7.3,Comedy,49,97,2012
3192,7.6,Drama,64,115,2012
3193,5.9,Comedy,47,123,2012
3194,5.4,Action,31,93,2012
3195,5.6,Comedy,53,98,2012
3196,7.1,Drama,37,102,2012
3197,6.8,Biography,55,98,2012
3198,6.4,Drama,45,109,2012
3199,5.6,Drama,31,101,2012
3200,5.7,Comedy,41,110,2012
3201,6.5,Action,40,110,2012
3202,6.9,Action,60,106,2012
3203,8.3,Action,89,321,2012
3204,6.9,Comedy,55,95,2012
3205,7.1,Comedy,67,89,2012
3206,5.4,Action,51,95,2012
3207,4.6,Horror,40,88,2012
3208,7.5,Drama,73,120,2012
3209,8.2,Documentary,79,86,2012
3210,5.0,Adventure,16,95,2012
3211,6.8,Drama,58,111,2012
3212,6.2,Drama,36,114,2012
3213,7.4,Comedy,82,86,2012
3214,5.9,Horror,45,92,2012
3215,5.8,Horror,55,116,2012
3216,6.5,Drama,43,99,2012
3217,6.5,Comedy,41,95,2012
3218,6.6,Drama,73,107,2012
3219,5.7,Action,48,92,2012
3220,5.3,Comedy,53,87,2012
3221,6.6,Comedy,47,105,2012
3222,5.0,Drama,58,109,2012
3223,5.5,Action,43,96,2012
3224,6.1,Horror,38,82,2012
3225,7.5,Documentary,77,99,2012
3226,7.2,Adventure,62,118,2012
3227,7.2,Biography,79,95,2012
3228,7.6,Biography,73,137,2012
3229,6.6,Comedy,51,122,2012
3230,5.9,Drama,36,94,2012
3231,7.1,Comedy,49,114,2012
3232,6.3,Comedy,65,100,2012
3233,5.3,Action,22,91,2012
3234,6.1,Adventure,56,124,2012
3235,6.5,Drama,66,118,2012
3236,6.3,Crime,52,95,2012
3237,3.8,Comedy,24,83,2012
3238,5.9,Crime,52,106,2012
3239,5.9,Comedy,26,91,2012
3240,7.1,Drama,84,115,2012
3241,7.8,Drama,70,111,2012
3242,7.3,Crime,65,140,2012
3243,6.4,Comedy,53,99,2012
3244,6.6,Drama,55,106,2012
3245,5.8,Comedy,50,95,2012
3246,4.2,Horror,18,83,2012
3247,6.7,Comedy,55,97,2012
3248,5.8,Drama,45,107,2012
3249,4.9,Action,22,93,2012
3250,6.1,Action,50,100,2012
3251,5.9,Action,46,125,2012
3252,6.1,Horror,47,89,2012
3253,5.1,Action,30,101,2012
3254,5.0,Horror,45,80,2012
3255,5.8,Horror,20,93,2012
3256,8.2,Documentary,89,117,2012
3257,6.4,Drama,57,125,2012
3258,7.2,Biography,45,116,2012
3259,5.1,Comedy,56,92,2012
3260,6.4,Biography,68,90,2012
3261,6.6,Comedy,59,92,2012
3262,5.7,Comedy,27,105,2012
3263,6.1,Action,34,100,2012
3264,7.4,Comedy,72,105,2012
3265,8.2,Animation,71,117,2012
3266,7.5,Drama,74,99,2012
3267,5.9,Drama,58,112,2012
3268,6.5,Adventure,69,88,2012
3269,5.1,Horror,57,101,2012
3270,6.1,Comedy,36,105,2012
3271,6.4,Comedy,54,112,2012
3272,5.6,Horror,65,84,2012
3273,5.8,Horror,54,89,2012
3274,4.7,Horror,34,90,2012
3275,7.4,Drama,81,118,2012
3276,7.0,Comedy,66,101,2012
3277,6.3,Drama,46,103,2012
3278,7.7,Documentary,73,94,2012
3279,5.3,Mystery,53,102,2012
3280,6.2,Documentary,80,102,2012
3281,5.5,Comedy,52,84,2012
3282,6.3,Comedy,54,94,2012
3283,6.2,Action,29,109,2012
3284,6.1,Action,48,112,2012
3285,4.1,Horror,18,83,2012
3286,5.0,Action,58,114,2012
3287,6.8,Comedy,64,94,2012
3288,5.4,Drama,42,102,2012
3289,6.5,Biography,61,107,2012
3290,5.9,Action,52,88,2012
3291,4.7,Comedy,43,129,2012
3292,6.0,Horror,26,86,2012
3293,7.6,Comedy,81,98,2012
3294,6.4,Drama,53,102,2012
3295,7.0,Comedy,46,109,2012
3296,6.8,Drama,71,81,2012
3297,7.2,Comedy,78,109,2012
3298,6.3,Comedy,62,94,2012
3299,6.2,Adventure,32,88,2012
3300,6.0,Comedy,55,85,2012
3301,7.9,Animation,86,80,2012
3302,6.7,Comedy,43,84,2012
3303,7.2,Drama,82,103,2012
3304,7.6,Drama,73,168,2012
3305,6.3,Comedy,41,90,2012
3306,7.4,Drama,34,127,2012
3307,5.8,Comedy,38,103,2012
3308,6.4,Comedy,43,101,2012
3309,6.0,Comedy,61,96,2012
3310,5.9,Documentary,57,93,2012
3311,7.1,Drama,76,109,2012
3312,5.9,Comedy,31,100,2012
3313,7.4,Comedy,63,86,2012
3314,5.4,Adventure,37,86,2012
3315,7.1,Drama,67,105,2012
3316,7.3,Comedy,66,109,2012
3317,6.4,Action,33,98,2012
3318,7.6,Documentary,82,99,2012
3319,8.0,Documentary,82,144,2012
3320,7.3,Drama,53,91,2012
3321,6.2,Drama,80,92,2012
3322,6.9,Drama,54,130,2012
3323,6.5,Drama,48,105,2012
3324,7.1,Documentary,80,100,2012
3325,7.1,Biography,67,103,2012
3326,6.6,Comedy,60,116,2012
3327,6.2,Drama,71,101,2012
3328,6.8,Comedy,71,81,2012
3329,6.4,Drama,60,128,2012
3330,6.1,Thriller,38,92,2012
3331,7.6,Documentary,91,108,2012
3332,7.2,Drama,86,105,2012
3333,7.2,Crime,72,104,2012
3334,5.7,Horror,55,108,2012
3335,5.9,Biography,55,94,2012
3336,6.9,Comedy,58,111,2012
3337,7.6,Drama,79,150,2012
3338,4.8,Comedy,38,94,2012
3339,4.8,Action,39,89,2012
3340,5.1,Documentary,28,87,2012
3341,6.5,Comedy,57,88,2012
3342,7.3,Documentary,66,93,2012
3343,6.3,Drama,69,90,2012
3344,4.8,Drama,33,98,2012
3345,7.5,Drama,82,104,2012
3346,5.3,Comedy,40,93,2012
3347,6.4,Comedy,36,89,2012
3348,7.1,Biography,69,113,2012
3349,6.7,Comedy,43,95,2012
3350,7.9,Documentary,80,147,2012
3351,5.6,Crime,37,90,2012
3352,8.2,Biography,75,180,2013
3353,7.8,Drama,96,91,2013
3354,7.2,Action,62,130,2013
3355,7.1,Action,55,143,2013
3356,7.5,Action,76,146,2013
3357,7.9,Adventure,66,161,2013
3358,8.1,Biography,96,134,2013
3359,7.0,Action,63,116,2013
3360,7.3,Crime,50,115,2013
3361,7.5,Animation,74,102,2013
3362,7.0,Action,54,112,2013
3363,8.1,Crime,74,153,2013
3364,7.8,Action,72,132,2013
3365,7.0,Action,54,124,2013
3366,8.0,Drama,90,126,2013
3367,7.0,Action,64,131,2013
3368,7.3,Drama,55,143,2013
3369,7.3,Crime,90,138,2013
3370,6.6,Action,61,109,2013
3371,6.7,Action,60,126,2013
3372,8.0,Biography,84,117,2013
3373,7.8,Biography,83,134,2013
3374,8.1,Action,75,123,2013
3375,7.5,Horror,68,112,2013
3376,7.0,Comedy,44,110,2013
3377,6.6,Comedy,67,107,2013
3378,7.1,Action,61,130,2013
3379,7.4,Animation,62,98,2013
3380,7.3,Animation,65,104,2013
3381,7.3,Adventure,54,113,2013
3382,5.9,Comedy,30,100,2013
3383,7.8,Comedy,55,123,2013
3384,7.5,Action,60,121,2013
3385,6.6,Action,41,103,2013
3386,6.5,Action,41,119,2013
3387,7.0,Action,84,126,2013
3388,7.0,Action,81,109,2013
3389,6.6,Comedy,66,90,2013
3390,6.7,Action,51,114,2013
3391,6.9,Comedy,59,98,2013
3392,6.5,Action,37,150,2013
3393,6.7,Action,49,115,2013
3394,6.7,Action,40,113,2013
3395,6.3,Adventure,44,130,2013
3396,6.4,Action,52,131,2013
3397,5.3,Action,28,98,2013
3398,6.4,Action,45,129,2013
3399,6.1,Action,21,88,2013
3400,4.9,Action,33,100,2013
3401,6.3,Comedy,42,119,2013
3402,6.7,Action,55,109,2013
3403,7.3,Drama,78,98,2013
3404,7.2,Animation,55,98,2013
3405,5.7,Horror,41,85,2013
3406,7.1,Crime,75,106,2013
3407,5.8,Action,41,110,2013
3408,6.2,Horror,57,100,2013
3409,6.3,Comedy,61,119,2013
3410,6.6,Action,60,117,2013
3411,6.7,Action,47,116,2013
3412,6.5,Fantasy,57,91,2013
3413,6.4,Action,49,119,2013
3414,7.5,Biography,65,125,2013
3415,6.3,Action,28,128,2013
3416,6.6,Horror,40,106,2013
3417,7.4,Comedy,68,103,2013
3418,6.9,Mystery,61,91,2013
3419,7.1,Comedy,82,95,2013
3420,6.4,Action,54,107,2013
3421,5.4,Comedy,19,101,2013
3422,7.4,Comedy,62,104,2013
3423,5.9,Drama,53,100,2013
3424,5.9,Action,33,130,2013
3425,6.6,Comedy,48,105,2013
3426,6.3,Adventure,51,114,2013
3427,7.5,Drama,93,104,2013
3428,7.6,Drama,53,131,2013
3429,7.9,Drama,94,109,2013
3430,7.8,Drama,88,180,2013
3431,7.1,Drama,81,85,2013
3432,5.7,Comedy,35,111,2013
3433,5.6,Action,25,96,2013
3434,6.3,Drama,78,108,2013
3435,6.9,Crime,61,101,2013
3436,5.9,Action,35,125,2013
3437,7.7,Adventure,86,115,2013
3438,6.2,Action,42,118,2013
3439,6.5,Horror,61,104,2013
3440,6.7,Crime,51,94,2013
3441,6.3,Comedy,42,111,2013
3442,7.2,Biography,66,132,2013
3443,7.0,Drama,64,117,2013
3444,5.9,Adventure,39,106,2013
3445,5.7,Crime,37,90,2013
3446,6.8,Crime,63,116,2013
3447,6.8,Drama,58,99,2013
3448,6.5,Action,40,100,2013
3449,6.7,Animation,52,102,2013
3450,6.7,Drama,34,115,2013
3451,5.3,Crime,48,117,2013
3452,4.3,Comedy,18,94,2013
3453,7.1,Comedy,56,97,2013
3454,5.9,Biography,44,128,2013
3455,7.8,Crime,49,131,2013
3456,7.6,Biography,77,98,2013
3457,6.5,Comedy,54,92,2013
3458,6.2,Drama,52,124,2013
3459,7.2,Mystery,65,89,2013
3460,7.2,Drama,58,121,2013
3461,5.6,Biography,66,90,2013
3462,6.4,Animation,59,95,2013
3463,7.3,Comedy,79,123,2013
3464,7.5,Biography,62,128,2013
3465,6.5,Action,51,112,2013
3466,6.7,Drama,60,123,2013
3467,6.5,Animation,58,96,2013
3468,6.2,Crime,49,109,2013
3469,7.2,Adventure,61,95,2013
3470,6.4,Comedy,44,105,2013
3471,8.0,Drama,82,96,2013
3472,5.9,Comedy,34,93,2013
3473,6.9,Action,87,106,2013
3474,5.6,Action,41,107,2013
3475,7.8,Drama,86,141,2013
3476,6.5,Drama,46,120,2013
3477,5.9,Adventure,44,100,2013
3478,6.3,Horror,50,97,2013
3479,7.5,Biography,85,85,2013
3480,6.5,Drama,68,90,2013
3481,6.8,Comedy,59,98,2013
3482,6.5,Action,39,118,2013
3483,6.2,Action,43,100,2013
3484,5.8,Action,49,104,2013
3485,5.6,Crime,36,88,2013
3486,3.5,Comedy,11,86,2013
3487,7.8,Animation,83,126,2013
3488,7.1,Comedy,78,93,2013
3489,7.1,Crime,77,90,2013
3490,8.1,Documentary,83,83,2013
3491,6.4,Comedy,35,113,2013
3492,6.1,Comedy,71,90,2013
3493,6.4,Crime,37,105,2013
3494,6.8,Adventure,68,116,2013
3495,6.7,Comedy,57,89,2013
3496,5.6,Comedy,28,89,2013
3497,6.0,Action,45,141,2013
3498,7.4,Drama,91,82,2013
3499,6.5,Comedy,68,93,2013
3500,6.9,Comedy,45,97,2013
3501,6.9,Crime,74,117,2013
3502,6.1,Comedy,50,107,2013
3503,5.3,Action,28,95,2013
3504,7.8,Drama,76,104,2013
3505,5.7,Animation,39,91,2013
3506,7.8,Drama,85,130,2013
3507,5.1,Comedy,20,86,2013
3508,5.4,Action,61,172,2013
3509,7.4,Crime,81,106,2013
3510,6.9,Drama,52,111,2013
3511,6.2,Biography,51,93,2013
3512,6.2,Biography,49,128,2013
3513,5.8,Comedy,61,104,2013
3514,5.7,Comedy,50,97,2013
3515,7.1,Adventure,58,114,2013
3516,7.1,Biography,59,116,2013
3517,5.5,Horror,46,98,2013
3518,5.7,Drama,32,106,2013
3519,5.4,Animation,34,105,2013
3520,5.4,Action,25,91,2013
3521,6.1,Action,52,105,2013
3522,6.1,Horror,49,96,2013
3523,5.7,Comedy,48,107,2013
3524,6.5,Biography,65,104,2013
3525,6.1,Action,49,99,2013
3526,5.3,Adventure,38,100,2013
3527,6.7,Comedy,79,93,2013
3528,6.1,Action,52,91,2013
3529,6.5,Action,73,130,2013
3530,6.2,Drama,37,112,2013
3531,6.7,Drama,81,96,2013
3532,7.0,Comedy,66,90,2013
3533,6.8,Drama,63,95,2013
3534,8.3,Drama,73,87,2013
3535,7.6,Comedy,55,115,2013
3536,6.5,Drama,55,97,2013
3537,8.1,Animation,89,137,2013
3538,6.6,Drama,77,120,2013
3539,6.5,Romance,57,101,2013
3540,6.3,Horror,33,102,2013
3541,6.4,Comedy,31,103,2013
3542,7.4,Biography,64,100,2013
3543,6.3,Drama,69,100,2013
3544,7.1,Biography,60,141,2013
3545,6.2,Comedy,55,93,2013
3546,6.4,Drama,38,137,2013
3547,7.2,Adventure,78,112,2013
3548,4.1,Documentary,49,92,2013
3549,7.6,Drama,40,120,2013
3550,5.9,Animation,35,89,2013
3551,6.2,Comedy,58,90,2013
3552,4.4,Action,22,90,2013
3553,6.3,Comedy,53,90,2013
3554,5.9,Animation,38,91,2013
3555,6.2,Crime,50,96,2013
3556,5.6,Comedy,55,90,2013
3557,5.7,Drama,37,107,2013
3558,6.3,Horror,56,85,2013
3559,8.5,Action,57,270,2013
3560,5.7,Horror,49,100,2013
3561,6.1,Action,24,99,2013
3562,6.4,Crime,74,96,2013
3563,7.2,Crime,62,96,2013
3564,1.7,Documentary,39,92,2013
3565,5.6,Action,39,89,2013
3566,6.5,Drama,42,99,2013
3567,5.9,Drama,71,105,2013
3568,8.1,Documentary,79,90,2013
3569,6.4,Comedy,73,94,2013
3570,6.3,Comedy,42,97,2013
3571,6.1,Biography,42,114,2013
3572,5.5,Biography,35,113,2013
3573,6.5,Crime,45,127,2013
3574,7.6,Action,58,134,2013
3575,6.8,Comedy,63,88,2013
3576,5.9,Music,61,90,2013
3577,7.8,Drama,73,121,2013
3578,6.8,Mystery,30,111,2013
3579,6.2,Comedy,61,97,2013
3580,7.2,Music,61,93,2013
3581,6.5,Animation,63,122,2013
3582,4.0,Drama,35,88,2013
3583,5.8,Comedy,60,98,2013
3584,6.1,Horror,44,106,2013
3585,5.9,Horror,49,97,2013
3586,5.3,Drama,26,101,2013
3587,7.2,Drama,69,96,2013
3588,6.1,Horror,49,99,2013
3589,7.1,Action,53,105,2013
3590,5.6,Action,49,131,2013
3591,6.8,Comedy,64,110,2013
3592,6.8,Drama,66,113,2013
3593,7.0,Comedy,57,113,2013
3594,4.9,Action,29,85,2013
3595,6.5,Comedy,54,131,2013
3596,6.4,Drama,51,93,2013
3597,6.7,Drama,61,87,2013
3598,5.3,Comedy,37,114,2013
3599,5.7,Drama,34,98,2013
3600,6.7,Comedy,59,123,2013
3601,5.9,Action,40,98,2013
3602,6.4,Drama,60,98,2013
3603,5.3,Drama,48,84,2013
3604,6.0,Drama,35,91,2013
3605,7.0,Drama,67,102,2013
3606,5.7,Comedy,50,88,2013
3607,6.0,Action,75,112,2013
3608,7.0,Comedy,64,117,2013
3609,7.6,Drama,75,96,2013
3610,6.4,Comedy,73,112,2013
3611,6.1,Horror,48,81,2013
3612,7.8,Documentary,76,107,2013
3613,7.7,Documentary,75,83,2013
3614,5.0,Action,25,95,2013
3615,6.8,Comedy,36,111,2013
3616,5.7,Comedy,44,94,2013
3617,5.0,Drama,26,111,2013
3618,7.4,Documentary,83,91,2013
3619,6.8,Drama,82,100,2013
3620,5.3,Action,32,87,2013
3621,5.8,Comedy,42,93,2013
3622,5.2,Comedy,44,85,2013
3623,7.3,Drama,83,91,2013
3624,6.8,Action,68,110,2013
3625,5.7,Comedy,38,89,2013
3626,8.6,Adventure,74,169,2014
3627,8.1,Action,76,121,2014
3628,8.1,Crime,79,149,2014
3629,8.0,Action,74,132,2014
3630,7.8,Action,70,136,2014
3631,8.1,Adventure,88,99,2014
3632,8.0,Biography,73,114,2014
3633,8.5,Drama,88,107,2014
3634,7.9,Action,71,113,2014
3635,7.7,Action,60,129,2014
3636,7.8,Comedy,88,119,2014
3637,7.4,Adventure,59,144,2014
3638,6.7,Adventure,48,139,2014
3639,6.4,Action,61,89,2014
3640,7.3,Action,72,133,2014
3641,7.3,Action,68,101,2014
3642,7.7,Drama,78,108,2014
3643,7.6,Action,79,130,2014
3644,6.7,Action,53,142,2014
3645,7.9,Crime,76,118,2014
3646,6.8,Action,57,113,2014
3647,7.6,Action,64,134,2014
3648,6.7,Action,64,123,2014
3649,6.4,Action,62,123,2014
3650,7.8,Animation,74,102,2014
3651,7.7,Biography,72,123,2014
3652,7.9,Drama,100,165,2014
3653,7.1,Action,71,112,2014
3654,7.8,Drama,69,126,2014
3655,7.0,Action,56,97,2014
3656,7.8,Animation,83,100,2014
3657,6.6,Comedy,52,112,2014
3658,5.7,Action,32,165,2014
3659,7.2,Action,57,132,2014
3660,7.8,Animation,76,102,2014
3661,6.3,Comedy,68,97,2014
3662,6.2,Action,48,102,2014
3663,7.0,Action,56,106,2014
3664,5.8,Action,68,138,2014
3665,7.5,Drama,69,97,2014
3666,6.2,Action,52,117,2014
3667,6.3,Drama,42,119,2014
3668,5.8,Action,31,101,2014
3669,7.3,Adventure,68,114,2014
3670,6.3,Action,40,92,2014
3671,6.9,Horror,83,100,2014
3672,7.4,Crime,48,141,2014
3673,6.0,Action,26,109,2014
3674,6.1,Comedy,44,116,2014
3675,6.5,Action,39,132,2014
3676,6.8,Drama,86,93,2014
3677,6.1,Action,35,126,2014
3678,6.0,Action,52,150,2014
3679,6.3,Comedy,40,108,2014
3680,6.5,Crime,46,102,2014
3681,6.0,Action,47,98,2014
3682,8.1,Comedy,77,122,2014
3683,7.1,Crime,69,106,2014
3684,7.2,Biography,59,137,2014
3685,7.0,Biography,81,134,2014
3686,6.5,Comedy,30,104,2014
3687,6.0,Comedy,39,109,2014
3688,6.0,Adventure,69,125,2014
3689,6.5,Action,50,103,2014
3690,6.1,Drama,52,118,2014
3691,5.6,Adventure,36,109,2014
3692,6.2,Action,57,105,2014
3693,7.5,Drama,72,101,2014
3694,5.4,Horror,37,99,2014
3695,7.1,Adventure,76,115,2014
3696,6.5,Drama,47,97,2014
3697,7.6,Comedy,76,86,2014
3698,6.5,Comedy,31,117,2014
3699,6.8,Drama,46,107,2014
3700,6.5,Crime,57,114,2014
3701,8.0,Action,71,150,2014
3702,5.5,Action,39,105,2014
3703,5.1,Comedy,36,94,2014
3704,7.3,Drama,57,106,2014
3705,7.2,Comedy,44,102,2014
3706,6.2,Action,41,99,2014
3707,6.2,Comedy,36,94,2014
3708,7.3,Comedy,64,102,2014
3709,6.2,Adventure,47,98,2014
3710,6.2,Action,40,117,2014
3711,6.7,Mystery,76,100,2014
3712,6.7,Comedy,81,148,2014
3713,5.1,Action,30,92,2014
3714,7.5,Biography,89,128,2014
3715,7.0,Biography,62,106,2014
3716,6.7,Animation,53,92,2014
3717,6.3,Animation,49,101,2014
3718,7.0,Comedy,75,95,2014
3719,6.8,Crime,73,122,2014
3720,7.3,Comedy,55,122,2014
3721,5.5,Action,30,102,2014
3722,7.1,Drama,50,111,2014
3723,6.6,Comedy,44,103,2014
3724,7.2,Animation,77,95,2014
3725,6.2,Horror,40,118,2014
3726,6.2,Horror,38,93,2014
3727,5.8,Action,44,89,2014
3728,6.3,Drama,41,92,2014
3729,6.3,Action,38,108,2014
3730,6.0,Crime,55,111,2014
3731,6.6,Comedy,54,97,2014
3732,5.6,Drama,59,83,2014
3733,6.4,Comedy,45,86,2014
3734,6.1,Sci,54,97,2014
3735,7.3,Animation,67,95,2014
3736,7.0,Crime,79,125,2014
3737,6.8,Animation,59,92,2014
3738,6.7,Drama,29,118,2014
3739,5.7,Action,41,109,2014
3740,4.2,Action,22,99,2014
3741,7.4,Drama,77,102,2014
3742,6.1,Action,37,109,2014
3743,6.8,Animation,61,96,2014
3744,5.6,Action,31,104,2014
3745,6.2,Drama,31,118,2014
3746,6.0,Comedy,25,95,2014
3747,8.1,Documentary,88,114,2014
3748,6.8,Crime,62,107,2014
3749,6.8,Drama,54,110,2014
3750,5.8,Comedy,23,99,2014
3751,6.4,Comedy,58,103,2014
3752,7.8,Biography,79,119,2014
3753,7.2,Action,83,99,2014
3754,6.8,Drama,52,112,2014
3755,6.3,Mystery,24,108,2014
3756,4.9,Comedy,39,97,2014
3757,4.5,Horror,38,89,2014
3758,7.0,Biography,56,124,2014
3759,7.0,Adventure,29,120,2014
3760,7.4,Drama,89,95,2014
3761,7.6,Crime,92,140,2014
3762,6.4,Action,64,103,2014
3763,7.0,Biography,60,112,2014
3764,8.1,Drama,74,139,2014
3765,6.3,Comedy,77,97,2014
3766,8.1,Animation,85,93,2014
3767,5.4,Comedy,55,102,2014
3768,6.9,Comedy,31,95,2014
3769,6.4,Comedy,63,99,2014
3770,5.7,Action,40,90,2014
3771,4.8,Drama,16,113,2014
3772,6.3,Drama,30,104,2014
3773,6.4,Comedy,55,96,2014
3774,5.0,Horror,42,84,2014
3775,6.8,Comedy,74,93,2014
3776,6.9,Drama,54,117,2014
3777,6.5,Sci,50,104,2014
3778,6.2,Comedy,54,81,2014
3779,6.7,Comedy,43,106,2014
3780,6.2,Comedy,67,111,2014
3781,6.4,Drama,49,102,2014
3782,8.2,Drama,88,196,2014
3783,6.7,Horror,81,99,2014
3784,7.0,Biography,65,115,2014
3785,6.7,Drama,64,92,2014
3786,6.8,Crime,73,109,2014
3787,7.4,Biography,80,121,2014
3788,6.4,Adventure,62,114,2014
3789,3.1,Action,12,110,2014
3790,5.3,Comedy,33,118,2014
3791,6.0,Drama,45,112,2014
3792,6.8,Biography,54,134,2014
3793,7.1,Drama,66,91,2014
3794,6.8,Comedy,76,107,2014
3795,6.4,Comedy,34,96,2014
3796,6.3,Horror,44,93,2014
3797,6.4,Adventure,61,107,2014
3798,6.7,Comedy,38,119,2014
3799,6.2,Romance,66,96,2014
3800,5.4,Action,53,90,2014
3801,6.6,Drama,68,122,2014
3802,6.4,Comedy,81,102,2014
3803,6.4,Drama,51,91,2014
3804,7.0,Drama,81,101,2014
3805,7.1,Drama,76,112,2014
3806,7.4,Drama,65,110,2014
3807,7.2,Drama,65,111,2014
3808,5.8,Biography,47,99,2014
3809,5.9,Crime,36,112,2014
3810,4.9,Drama,42,98,2014
3811,6.2,Comedy,79,108,2014
3812,5.8,Animation,37,85,2014
3813,6.7,Drama,78,124,2014
3814,6.5,Action,49,108,2014
3815,7.1,Comedy,46,96,2014
3816,5.4,Drama,36,109,2014
3817,5.7,Horror,65,87,2014
3818,6.8,Biography,94,150,2014
3819,6.2,Horror,74,77,2014
3820,7.6,Adventure,40,133,2014
3821,5.0,Action,28,98,2014
3822,6.1,Comedy,45,93,2014
3823,6.0,Comedy,29,94,2014
3824,7.8,Animation,72,103,2014
3825,7.3,Biography,76,129,2014
3826,4.6,Action,24,89,2014
3827,7.4,Drama,56,102,2014
3828,6.6,Comedy,22,90,2014
3829,6.8,Comedy,76,84,2014
3830,6.4,Drama,63,102,2014
3831,5.4,Horror,37,90,2014
3832,6.1,Comedy,62,100,2014
3833,6.9,Action,59,100,2014
3834,5.5,Comedy,60,83,2014
3835,5.7,Comedy,21,83,2014
3836,5.7,Comedy,49,88,2014
3837,6.0,Drama,54,107,2014
3838,6.7,Comedy,69,109,2014
3839,6.9,Biography,71,139,2014
3840,6.5,Crime,56,120,2014
3841,7.2,Adventure,50,114,2014
3842,8.0,Drama,71,96,2014
3843,5.7,Horror,42,100,2014
3844,5.8,Comedy,38,106,2014
3845,5.8,Adventure,53,91,2014
3846,5.1,Horror,41,98,2014
3847,5.7,Biography,37,138,2014
3848,5.9,Comedy,30,90,2014
3849,4.7,Comedy,17,86,2014
3850,6.4,Fantasy,39,112,2014
3851,6.2,Comedy,52,98,2014
3852,5.7,Crime,19,91,2014
3853,7.2,Comedy,74,116,2014
3854,5.6,Comedy,50,89,2014
3855,6.9,Drama,63,107,2014
3856,6.5,Drama,51,112,2014
3857,5.9,Comedy,69,87,2014
3858,6.4,Comedy,24,95,2014
3859,8.4,Documentary,83,110,2014
3860,7.5,Comedy,52,105,2014
3861,4.1,Horror,34,89,2014
3862,6.9,Comedy,54,95,2014
3863,4.6,Action,19,93,2014
3864,6.8,Comedy,52,91,2014
3865,5.7,Biography,21,103,2014
3866,5.3,Crime,28,108,2014
3867,6.2,Comedy,51,107,2014
3868,5.1,Action,35,92,2014
3869,5.6,Crime,26,84,2014
3870,5.2,Action,23,94,2014
3871,6.0,Drama,49,98,2014
3872,6.0,Animation,48,83,2014
3873,5.8,Drama,42,95,2014
3874,6.7,Drama,41,115,2014
3875,7.1,Comedy,52,95,2014
3876,8.1,Documentary,72,105,2014
3877,6.3,Action,54,98,2014
3878,7.2,Drama,92,97,2014
3879,1.5,Comedy,18,79,2014
3880,4.8,Comedy,44,77,2014
3881,5.5,Action,42,90,2014
3882,6.0,Drama,62,92,2014
3883,7.8,Documentary,87,120,2014
3884,7.3,Drama,89,98,2014
3885,6.9,Drama,73,116,2014
3886,5.0,Horror,38,101,2014
3887,7.0,Comedy,64,90,2014
3888,5.4,Horror,53,95,2014
3889,4.2,Horror,38,81,2014
3890,7.1,Crime,61,119,2014
3891,6.6,Comedy,75,108,2014
3892,7.0,Comedy,81,101,2014
3893,6.3,Comedy,40,91,2014
3894,6.9,Drama,80,121,2014
